Transaction Date,Posted Date,Card No.,Description,Category,Debit,Credit
10/22/2024,11/1/2024,2188,Wundermart,Merchandise,12.16,
10/21/2024,11/1/2024,2188,Rossmann 1604,Health Care,4.25,
10/21/2024,11/1/2024,2188,AAFES-WIE CLAY DUNKQ27,Merchandise,4.73,
10/21/2024,11/1/2024,2188,AAFES WIESBDN AB BR EX,Merchandise,13.13,
10/21/2024,11/1/2024,2188,SumUp  *en Grill GbR M,Dining,11.41,
10/20/2024,11/1/2024,2188,CAPITAL ONE AUTOPAY PYMT,Payment/Credit,,1754.71
10/20/2024,11/1/2024,2188,MALI U MILO GASTRO MZ,Dining,23.9,
10/20/2024,11/1/2024,2188,QDOBA #775         QPS,Dining,15.69,
10/19/2024,11/1/2024,2188,7-ELEVEN 39656,Gas/Automotive,14.37,
10/21/2024,11/1/2024,2188,Wundermart,Merchandise,14.9,
10/20/2024,11/1/2024,2188,SL.NORD* VPNCOM,Merchandise,16.8,
10/20/2024,11/1/2024,2188,Wundermart,Merchandise,16.85,
10/20/2024,11/1/2024,2188,Wundermart,Merchandise,4.34,
10/19/2024,11/1/2024,2188,HUDSONNEWS  ST1207,Merchandise,43.08,
10/19/2024,11/1/2024,2188,HUDSONNEWS  ST1207,Merchandise,16.14,
10/19/2024,11/1/2024,2188,HUDSONNEWS  ST1205,Merchandise,4.79,
10/19/2024,11/1/2024,2188,GREAT WRAPS,Dining,13.46,
10/19/2024,11/1/2024,2188,HLU*HULUPLUS,Phone/Cable,59.99,
10/17/2024,11/1/2024,2188,MICRO CENTER BRNTWD-09,Merchandise,,4.42
10/19/2024,11/1/2024,2188,Amazon.com*A10UH09D3,Merchandise,176.14,
10/18/2024,11/1/2024,2188,EXXON ON THE RUN #602,Gas/Automotive,55.56,
10/18/2024,11/1/2024,2188,DIERBERGS MARKET PLA,Merchandise,64.01,
10/18/2024,11/1/2024,2188,AMAZON MKTPL*962RB81V3,Merchandise,4.54,
10/18/2024,11/1/2024,2188,SWISS AIR 72471533896134,Airfare,604.7,
10/16/2024,11/1/2024,2188,DIERBERGS MARKET PLA,Merchandise,85.98,
10/14/2024,11/1/2024,2188,CWT US COM72471533896131,Other Travel,5.5,
10/15/2024,11/1/2024,2188,CWT US COM89010210151321,Other Travel,7.5,
10/16/2024,11/1/2024,2188,WAL-MART #2600,Merchandise,27.15,
10/15/2024,11/1/2024,2188,MICRO CENTER BRNTWD-09,Merchandise,4.42,
10/15/2024,11/1/2024,2188,BP#8796302OLIVE FEEQPS,Gas/Automotive,27.78,
10/15/2024,11/1/2024,2188,DIERBERGS MARKET PLA,Merchandise,22.07,
10/14/2024,11/1/2024,2188,CWT US COM89010210143811,Other Travel,4.5,
10/14/2024,11/1/2024,2188,CWT US COM00171533895201,Other Travel,5.5,
10/14/2024,11/1/2024,2188,QDOBA 2172,Dining,14.95,
10/14/2024,11/1/2024,2188,AMERICAN  00171533895201,Airfare,1063.41,
10/14/2024,11/1/2024,2188,SPORT CLIPS - MO101 -,Other Services,34,
10/15/2024,11/1/2024,2188,"KELE, INC",Merchandise,180.07,
10/15/2024,11/1/2024,2188,"KELE, INC",Merchandise,138.86,
10/14/2024,11/1/2024,2188,BEST BUY      00001438,Merchandise,27.27,
10/13/2024,11/1/2024,2188,DIERBERGS MARKET PLA,Merchandise,22.3,
10/12/2024,11/1/2024,2188,CWT US COM89010210121291,Other Travel,4.5,
10/12/2024,11/1/2024,2188,MCDONALD'S F7678,Dining,8.69,
10/12/2024,11/1/2024,2188,WM SUPERCENTER #2600,Merchandise,32.6,
10/11/2024,11/1/2024,2188,MCDONALD'S F7678,Dining,8.69,
10/12/2024,11/1/2024,2188,AMAZON MKTPL*8I8ST64O3,Merchandise,41.12,
10/11/2024,11/1/2024,2188,4UP*LANDINGS GOLF,Entertainment,70,
10/11/2024,11/1/2024,2188,4UP*LANDINGS GOLF,Entertainment,1.75,
10/10/2024,11/1/2024,2188,QDOBA 2172,Dining,12.97,
10/10/2024,11/1/2024,2188,EXXON THREE SEVENS INC,Gas/Automotive,37.68,
10/10/2024,11/1/2024,2188,DIERBERGS MARKET PLA,Merchandise,30.93,
10/10/2024,11/1/2024,2188,AMAZON MARK* 766QO7BM3,Merchandise,43.74,
10/8/2024,11/1/2024,2188,CWT US COM00171517330901,Other Travel,5.5,
10/8/2024,11/1/2024,2188,AMERICAN  00171517330902,Airfare,941.8,
10/8/2024,11/1/2024,2188,MCDONALD'S F7678,Dining,8.69,
10/8/2024,11/1/2024,2188,DIERBERGS MARKET PLA,Merchandise,40.65,
10/6/2024,11/1/2024,2188,DIERBERGS MARKET PLA,Merchandise,104.69,
10/5/2024,11/1/2024,2188,ESPINOS MEXICAN BAR AN,Dining,84.19,
10/4/2024,11/1/2024,2188,ESPINO S MEXICAN BAR A,Dining,61.87,
10/5/2024,11/1/2024,2188,WWW.LANDINGSATSPIRIT.C,Entertainment,13.75,
10/5/2024,11/1/2024,2188,WWW.LANDINGSATSPIRIT.C,Entertainment,152,
10/4/2024,11/1/2024,2188,MCDONALD'S F18113,Dining,8.81,
10/4/2024,11/1/2024,2188,PHILLIPS 66 - THE FUEL,Gas/Automotive,19.69,
10/4/2024,11/1/2024,2188,GLF*WARRENTONGOLF,Entertainment,32.02,
10/4/2024,11/1/2024,2188,GLF*WARRENTONGOLF,Entertainment,125.1,
10/4/2024,11/1/2024,2188,GLF*WARRENTONGOLF,Entertainment,7.25,
10/3/2024,11/1/2024,2188,QDOBA 2172,Dining,13.05,
10/1/2024,11/1/2024,2188,EXXON THREE SEVENS INC,Gas/Automotive,41.49,
10/1/2024,11/1/2024,2188,GOOGLE *CLOUD T5Fz3D,Internet,1.95,
9/30/2024,11/1/2024,2188,MCDONALD'S F7678,Dining,7.16,
9/30/2024,11/1/2024,2188,DIERBERGS MARKET PLA,Merchandise,21.97,
9/30/2024,11/1/2024,2188,4UP*COLUMBIA GOLF,Entertainment,85.28,
9/30/2024,11/1/2024,2188,4UP*COLUMBIA GOLF,Entertainment,5.72,
9/30/2024,11/1/2024,2188,4UP*COLUMBIA GOLF,Entertainment,2.08,
